timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1743227243501,848,Ashoka website tesing-1,200,OK,Thread Group 1-23,text,true,,146183,118,50,50,https://www.ashokacollege.in/,473,0,0
1743227241136,3213,Ashoka website tesing,200,OK,Thread Group 1-32,text,true,,146477,236,50,50,https://www.ashokacollege.in/,453,0,0
1743227241136,453,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-32,text,true,,294,118,50,50,http://www.ashokacollege.in/,453,0,0
1743227241589,2760,Ashoka website tesing-1,200,OK,Thread Group 1-32,text,true,,146183,118,50,50,https://www.ashokacollege.in/,432,0,0
1743227243044,1366,HTTP Request,200,OK,Thread Group 1-46,text,true,,116689,248,50,50,https://www.ashokacollege.in/mca-2/,470,0,0
1743227243044,470,HTTP Request-0,301,Moved Permanently,Thread Group 1-46,text,true,,300,124,50,50,http://www.ashokacollege.in/mca-2/,470,0,0
1743227243514,896,HTTP Request-1,200,OK,Thread Group 1-46,text,true,,116389,124,50,50,https://www.ashokacollege.in/mca-2/,500,0,0
1743227243538,906,HTTP Request,200,OK,Thread Group 1-27,text,true,,116689,248,50,50,https://www.ashokacollege.in/mca-2/,506,0,0
1743227243538,506,HTTP Request-0,301,Moved Permanently,Thread Group 1-27,text,true,,300,124,50,50,http://www.ashokacollege.in/mca-2/,506,0,0
1743227244044,400,HTTP Request-1,200,OK,Thread Group 1-27,text,true,,116389,124,50,50,https://www.ashokacollege.in/mca-2/,371,0,0
1743227243620,866,HTTP Request,200,OK,Thread Group 1-25,text,true,,116689,248,50,50,https://www.ashokacollege.in/mca-2/,440,0,0
1743227243620,440,HTTP Request-0,301,Moved Permanently,Thread Group 1-25,text,true,,300,124,50,50,http://www.ashokacollege.in/mca-2/#1684234352086-85c1ccb2-6652,440,0,0
1743227244060,426,HTTP Request-1,200,OK,Thread Group 1-25,text,true,,116389,124,50,50,https://www.ashokacollege.in/mca-2/,401,0,0
1743227243224,1385,HTTP Request,200,OK,Thread Group 1-4,text,true,,116689,248,50,50,https://www.ashokacollege.in/mca-2/,525,0,0
1743227243224,525,HTTP Request-0,301,Moved Permanently,Thread Group 1-4,text,true,,300,124,50,50,http://www.ashokacollege.in/mca-2/#1684234352086-85c1ccb2-6652,525,0,0
1743227243749,860,HTTP Request-1,200,OK,Thread Group 1-4,text,true,,116389,124,50,50,https://www.ashokacollege.in/mca-2/,355,0,0
1743227243227,1400,HTTP Request,200,OK,Thread Group 1-47,text,true,,116689,248,50,50,https://www.ashokacollege.in/mca-2/,527,0,0
1743227243227,527,HTTP Request-0,301,Moved Permanently,Thread Group 1-47,text,true,,300,124,50,50,http://www.ashokacollege.in/mca-2/,527,0,0
1743227243754,873,HTTP Request-1,200,OK,Thread Group 1-47,text,true,,116389,124,50,50,https://www.ashokacollege.in/mca-2/,363,0,0
1743227243252,1411,HTTP Request,200,OK,Thread Group 1-1,text,true,,116689,248,50,50,https://www.ashokacollege.in/mca-2/,508,0,0
1743227243252,508,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,300,124,50,50,http://www.ashokacollege.in/mca-2/#1684234352086-85c1ccb2-6652,508,0,0
1743227243760,903,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,116389,124,50,50,https://www.ashokacollege.in/mca-2/,399,0,0
1743227241838,2902,Ashoka website tesing,200,OK,Thread Group 1-6,text,true,,146477,236,50,50,https://www.ashokacollege.in/,475,0,0
1743227241838,475,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-6,text,true,,294,118,50,50,http://www.ashokacollege.in/,475,0,0
1743227242313,2427,Ashoka website tesing-1,200,OK,Thread Group 1-6,text,true,,146183,118,50,50,https://www.ashokacollege.in/,473,0,0
1743227243367,1374,HTTP Request,200,OK,Thread Group 1-26,text,true,,116689,248,50,50,https://www.ashokacollege.in/mca-2/,511,0,0
1743227243367,511,HTTP Request-0,301,Moved Permanently,Thread Group 1-26,text,true,,300,124,50,50,http://www.ashokacollege.in/mca-2/#1684234352086-85c1ccb2-6652,511,0,0
1743227243878,863,HTTP Request-1,200,OK,Thread Group 1-26,text,true,,116389,124,50,50,https://www.ashokacollege.in/mca-2/,331,0,0
1743227243367,1401,HTTP Request,200,OK,Thread Group 1-34,text,true,,116689,248,50,50,https://www.ashokacollege.in/mca-2/,511,0,0
1743227243367,511,HTTP Request-0,301,Moved Permanently,Thread Group 1-34,text,true,,300,124,50,50,http://www.ashokacollege.in/mca-2/,511,0,0
1743227243878,890,HTTP Request-1,200,OK,Thread Group 1-34,text,true,,116389,124,50,50,https://www.ashokacollege.in/mca-2/,360,0,0
1743227243892,910,HTTP Request,200,OK,Thread Group 1-36,text,true,,116689,248,50,50,https://www.ashokacollege.in/mca-2/,372,0,0
1743227243892,372,HTTP Request-0,301,Moved Permanently,Thread Group 1-36,text,true,,300,124,50,50,http://www.ashokacollege.in/mca-2/,372,0,0
1743227244264,538,HTTP Request-1,200,OK,Thread Group 1-36,text,true,,116389,124,50,50,https://www.ashokacollege.in/mca-2/,510,0,0
1743227243454,1348,HTTP Request,200,OK,Thread Group 1-35,text,true,,116689,248,50,50,https://www.ashokacollege.in/mca-2/,479,0,0
1743227243454,479,HTTP Request-0,301,Moved Permanently,Thread Group 1-35,text,true,,300,124,50,50,http://www.ashokacollege.in/mca-2/,479,0,0
1743227243933,869,HTTP Request-1,200,OK,Thread Group 1-35,text,true,,116389,124,50,50,https://www.ashokacollege.in/mca-2/,336,0,0
1743227243492,1327,HTTP Request,200,OK,Thread Group 1-42,text,true,,116689,248,50,50,https://www.ashokacollege.in/mca-2/,454,0,0
1743227243492,454,HTTP Request-0,301,Moved Permanently,Thread Group 1-42,text,true,,300,124,50,50,http://www.ashokacollege.in/mca-2/#1684234352086-85c1ccb2-6652,454,0,0
1743227243946,873,HTTP Request-1,200,OK,Thread Group 1-42,text,true,,116389,124,50,50,https://www.ashokacollege.in/mca-2/,359,0,0
1743227243491,1341,HTTP Request,200,OK,Thread Group 1-48,text,true,,116689,248,50,50,https://www.ashokacollege.in/mca-2/,454,0,0
1743227243491,454,HTTP Request-0,301,Moved Permanently,Thread Group 1-48,text,true,,300,124,50,50,http://www.ashokacollege.in/mca-2/,454,0,0
1743227243945,887,HTTP Request-1,200,OK,Thread Group 1-48,text,true,,116389,124,50,50,https://www.ashokacollege.in/mca-2/,377,0,0
1743227243520,1359,HTTP Request,200,OK,Thread Group 1-13,text,true,,116689,248,50,50,https://www.ashokacollege.in/mca-2/,488,0,0
1743227243520,488,HTTP Request-0,301,Moved Permanently,Thread Group 1-13,text,true,,300,124,50,50,http://www.ashokacollege.in/mca-2/#1684234352086-85c1ccb2-6652,488,0,0
1743227244008,871,HTTP Request-1,200,OK,Thread Group 1-13,text,true,,116389,124,50,50,https://www.ashokacollege.in/mca-2/,354,0,0
1743227243526,1366,HTTP Request,200,OK,Thread Group 1-30,text,true,,116689,248,50,50,https://www.ashokacollege.in/mca-2/,482,0,0
1743227243526,482,HTTP Request-0,301,Moved Permanently,Thread Group 1-30,text,true,,300,124,50,50,http://www.ashokacollege.in/mca-2/#1684234352086-85c1ccb2-6652,482,0,0
1743227244008,884,HTTP Request-1,200,OK,Thread Group 1-30,text,true,,116389,124,50,50,https://www.ashokacollege.in/mca-2/,378,0,0
1743227241748,3197,HTTP Request,200,OK,Thread Group 1-20,text,true,,116689,248,50,50,https://www.ashokacollege.in/mca-2/,484,0,0
1743227241748,484,HTTP Request-0,301,Moved Permanently,Thread Group 1-20,text,true,,300,124,50,50,http://www.ashokacollege.in/mca-2/#1684234352086-85c1ccb2-6652,484,0,0
1743227242232,2713,HTTP Request-1,200,OK,Thread Group 1-20,text,true,,116389,124,50,50,https://www.ashokacollege.in/mca-2/,934,0,0
1743227244055,890,HTTP Request,200,OK,Thread Group 1-24,text,true,,116689,248,50,50,https://www.ashokacollege.in/mca-2/,401,0,0
1743227244055,401,HTTP Request-0,301,Moved Permanently,Thread Group 1-24,text,true,,300,124,50,50,http://www.ashokacollege.in/mca-2/,401,0,0
1743227244456,489,HTTP Request-1,200,OK,Thread Group 1-24,text,true,,116389,124,50,50,https://www.ashokacollege.in/mca-2/,459,0,0
1743227241766,3196,HTTP Request,200,OK,Thread Group 1-15,text,true,,116689,248,50,50,https://www.ashokacollege.in/mca-2/,466,0,0
1743227241766,466,HTTP Request-0,301,Moved Permanently,Thread Group 1-15,text,true,,300,124,50,50,http://www.ashokacollege.in/mca-2/#1684234352086-85c1ccb2-6652,466,0,0
1743227242232,2730,HTTP Request-1,200,OK,Thread Group 1-15,text,true,,116389,124,50,50,https://www.ashokacollege.in/mca-2/,941,0,0
1743227243573,1400,Ashoka website tesing,200,OK,Thread Group 1-39,text,true,,146477,236,50,50,https://www.ashokacollege.in/,487,0,0
1743227243573,487,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-39,text,true,,294,118,50,50,http://www.ashokacollege.in/,487,0,0
1743227244060,913,Ashoka website tesing-1,200,OK,Thread Group 1-39,text,true,,146183,118,50,50,https://www.ashokacollege.in/,443,0,0
1743227243672,1372,HTTP Request,200,OK,Thread Group 1-43,text,true,,116689,248,50,50,https://www.ashokacollege.in/mca-2/,411,0,0
1743227243672,411,HTTP Request-0,301,Moved Permanently,Thread Group 1-43,text,true,,300,124,50,50,http://www.ashokacollege.in/mca-2/#1684234352086-85c1ccb2-6652,411,0,0
1743227244083,961,HTTP Request-1,200,OK,Thread Group 1-43,text,true,,116389,124,50,50,https://www.ashokacollege.in/mca-2/,456,0,0
1743227243749,1302,Ashoka website tesing,200,OK,Thread Group 1-21,text,true,,146477,236,50,50,https://www.ashokacollege.in/,350,0,0
1743227243749,350,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-21,text,true,,294,118,50,50,http://www.ashokacollege.in/,350,0,0
1743227244099,952,Ashoka website tesing-1,200,OK,Thread Group 1-21,text,true,,146183,118,50,50,https://www.ashokacollege.in/,467,0,0
1743227243802,1322,Ashoka website tesing,200,OK,Thread Group 1-37,text,true,,146477,236,50,50,https://www.ashokacollege.in/,373,0,0
1743227243802,373,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-37,text,true,,294,118,50,50,http://www.ashokacollege.in/,373,0,0
1743227244175,949,Ashoka website tesing-1,200,OK,Thread Group 1-37,text,true,,146183,118,50,50,https://www.ashokacollege.in/,493,0,0
1743227243826,1299,HTTP Request,200,OK,Thread Group 1-50,text,true,,116689,248,50,50,https://www.ashokacollege.in/mca-2/,361,0,0
1743227243826,361,HTTP Request-0,301,Moved Permanently,Thread Group 1-50,text,true,,300,124,50,50,http://www.ashokacollege.in/mca-2/,361,0,0
1743227244187,938,HTTP Request-1,200,OK,Thread Group 1-50,text,true,,116389,124,50,50,https://www.ashokacollege.in/mca-2/,505,0,0
1743227241855,3295,HTTP Request,200,OK,Thread Group 1-8,text,true,,116689,248,50,50,https://www.ashokacollege.in/mca-2/,493,0,0
1743227241855,493,HTTP Request-0,301,Moved Permanently,Thread Group 1-8,text,true,,300,124,50,50,http://www.ashokacollege.in/mca-2/#1684234352086-85c1ccb2-6652,493,0,0
1743227242348,2802,HTTP Request-1,200,OK,Thread Group 1-8,text,true,,116389,124,50,50,https://www.ashokacollege.in/mca-2/,922,0,0
1743227243945,1301,HTTP Request,200,OK,Thread Group 1-2,text,true,,116689,248,50,50,https://www.ashokacollege.in/mca-2/,399,0,0
1743227243945,399,HTTP Request-0,301,Moved Permanently,Thread Group 1-2,text,true,,300,124,50,50,http://www.ashokacollege.in/mca-2/,399,0,0
1743227244344,902,HTTP Request-1,200,OK,Thread Group 1-2,text,true,,116389,124,50,50,https://www.ashokacollege.in/mca-2/,493,0,0
1743227244349,931,HTTP Request,200,OK,Thread Group 1-23,text,true,,116689,248,50,50,https://www.ashokacollege.in/mca-2/,506,0,0
1743227244349,506,HTTP Request-0,301,Moved Permanently,Thread Group 1-23,text,true,,300,124,50,50,http://www.ashokacollege.in/mca-2/,506,0,0
1743227244855,425,HTTP Request-1,200,OK,Thread Group 1-23,text,true,,116389,124,50,50,https://www.ashokacollege.in/mca-2/,397,0,0
1743227243497,1820,HTTP Request,200,OK,Thread Group 1-29,text,true,,116689,248,50,50,https://www.ashokacollege.in/mca-2/,505,0,0
1743227243497,505,HTTP Request-0,301,Moved Permanently,Thread Group 1-29,text,true,,300,124,50,50,http://www.ashokacollege.in/mca-2/,505,0,0
1743227244002,1315,HTTP Request-1,200,OK,Thread Group 1-29,text,true,,116389,124,50,50,https://www.ashokacollege.in/mca-2/,373,0,0
1743227238726,6592,Ashoka website tesing,200,OK,Thread Group 1-44,text,true,,146469,236,50,50,https://www.ashokacollege.in/,714,0,326
1743227238726,714,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-44,text,true,,294,118,50,50,http://www.ashokacollege.in/,714,0,326
1743227239440,5878,Ashoka website tesing-1,200,OK,Thread Group 1-44,text,true,,146175,118,50,50,https://www.ashokacollege.in/,2145,0,1184
1743227244445,905,HTTP Request,200,OK,Thread Group 1-27,text,true,,116689,248,50,50,https://www.ashokacollege.in/mca-2/,458,0,0
1743227244445,458,HTTP Request-0,301,Moved Permanently,Thread Group 1-27,text,true,,300,124,50,50,http://www.ashokacollege.in/mca-2/#1684234352086-85c1ccb2-6652,458,0,0
1743227244903,447,HTTP Request-1,200,OK,Thread Group 1-27,text,true,,116389,124,50,50,https://www.ashokacollege.in/mca-2/,418,0,0
1743227242122,3263,HTTP Request,200,OK,Thread Group 1-14,text,true,,116689,248,50,50,https://www.ashokacollege.in/mca-2/,501,0,0
1743227242122,501,HTTP Request-0,301,Moved Permanently,Thread Group 1-14,text,true,,300,124,50,50,http://www.ashokacollege.in/mca-2/#1684234352086-85c1ccb2-6652,501,0,0
1743227242623,2762,HTTP Request-1,200,OK,Thread Group 1-14,text,true,,116389,124,50,50,https://www.ashokacollege.in/mca-2/,902,0,0
1743227244061,1373,HTTP Request,200,OK,Thread Group 1-33,text,true,,116689,248,50,50,https://www.ashokacollege.in/mca-2/,471,0,0
1743227244061,471,HTTP Request-0,301,Moved Permanently,Thread Group 1-33,text,true,,300,124,50,50,http://www.ashokacollege.in/mca-2/#1684234352086-85c1ccb2-6652,471,0,0
1743227244532,902,HTTP Request-1,200,OK,Thread Group 1-33,text,true,,116389,124,50,50,https://www.ashokacollege.in/mca-2/,447,0,0
1743227244083,1352,HTTP Request,200,OK,Thread Group 1-17,text,true,,116689,248,50,50,https://www.ashokacollege.in/mca-2/,454,0,0
1743227244083,454,HTTP Request-0,301,Moved Permanently,Thread Group 1-17,text,true,,300,124,50,50,http://www.ashokacollege.in/mca-2/,454,0,0
1743227244537,898,HTTP Request-1,200,OK,Thread Group 1-17,text,true,,116389,124,50,50,https://www.ashokacollege.in/mca-2/,471,0,0
1743227244095,1371,Ashoka website tesing,200,OK,Thread Group 1-3,text,true,,146477,236,50,50,https://www.ashokacollege.in/,502,0,0
1743227244095,502,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-3,text,true,,294,118,50,50,http://www.ashokacollege.in/,502,0,0
1743227244598,868,Ashoka website tesing-1,200,OK,Thread Group 1-3,text,true,,146183,118,50,50,https://www.ashokacollege.in/,458,0,0
1743227241845,3626,Ashoka website tesing,200,OK,Thread Group 1-16,text,true,,146477,236,50,50,https://www.ashokacollege.in/,498,0,0
1743227241845,498,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-16,text,true,,294,118,50,50,http://www.ashokacollege.in/,498,0,0
1743227242343,3128,Ashoka website tesing-1,200,OK,Thread Group 1-16,text,true,,146183,118,50,50,https://www.ashokacollege.in/,913,0,0
1743227244171,1313,HTTP Request,200,OK,Thread Group 1-38,text,true,,116689,248,50,50,https://www.ashokacollege.in/mca-2/,487,0,0
1743227244171,487,HTTP Request-0,301,Moved Permanently,Thread Group 1-38,text,true,,300,124,50,50,http://www.ashokacollege.in/mca-2/,487,0,0
1743227244658,826,HTTP Request-1,200,OK,Thread Group 1-38,text,true,,116389,124,50,50,https://www.ashokacollege.in/mca-2/,427,0,0
1743227244205,1384,Ashoka website tesing,200,OK,Thread Group 1-22,text,true,,146477,236,50,50,https://www.ashokacollege.in/,551,0,0
1743227244205,551,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-22,text,true,,294,118,50,50,http://www.ashokacollege.in/,551,0,0
1743227244756,833,Ashoka website tesing-1,200,OK,Thread Group 1-22,text,true,,146183,118,50,50,https://www.ashokacollege.in/,397,0,0
1743227244198,1415,HTTP Request,200,OK,Thread Group 1-5,text,true,,116689,248,50,50,https://www.ashokacollege.in/mca-2/,569,0,0
1743227244198,569,HTTP Request-0,301,Moved Permanently,Thread Group 1-5,text,true,,300,124,50,50,http://www.ashokacollege.in/mca-2/#1684234352086-85c1ccb2-6652,569,0,0
1743227244768,845,HTTP Request-1,200,OK,Thread Group 1-5,text,true,,116389,124,50,50,https://www.ashokacollege.in/mca-2/,409,0,0
1743227244802,916,HTTP Request,200,OK,Thread Group 1-36,text,true,,116689,248,50,50,https://www.ashokacollege.in/mca-2/,431,0,0
1743227244802,431,HTTP Request-0,301,Moved Permanently,Thread Group 1-36,text,true,,300,124,50,50,http://www.ashokacollege.in/mca-2/#1684234352086-85c1ccb2-6652,431,0,0
1743227245233,485,HTTP Request-1,200,OK,Thread Group 1-36,text,true,,116389,124,50,50,https://www.ashokacollege.in/mca-2/,456,0,0
1743227244350,1404,HTTP Request,200,OK,Thread Group 1-32,text,true,,116689,248,50,50,https://www.ashokacollege.in/mca-2/,506,0,0
1743227244350,506,HTTP Request-0,301,Moved Permanently,Thread Group 1-32,text,true,,300,124,50,50,http://www.ashokacollege.in/mca-2/,506,0,0
1743227244856,898,HTTP Request-1,200,OK,Thread Group 1-32,text,true,,116389,124,50,50,https://www.ashokacollege.in/mca-2/,429,0,0
1743227244410,1394,HTTP Request,200,OK,Thread Group 1-46,text,true,,116689,248,50,50,https://www.ashokacollege.in/mca-2/,493,0,0
1743227244410,493,HTTP Request-0,301,Moved Permanently,Thread Group 1-46,text,true,,300,124,50,50,http://www.ashokacollege.in/mca-2/#1684234352086-85c1ccb2-6652,493,0,0
1743227244903,901,HTTP Request-1,200,OK,Thread Group 1-46,text,true,,116389,124,50,50,https://www.ashokacollege.in/mca-2/,452,0,0
1743227243583,2227,Ashoka website tesing,200,OK,Thread Group 1-7,text,true,,146477,236,50,50,https://www.ashokacollege.in/,476,0,0
1743227243583,476,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-7,text,true,,294,118,50,50,http://www.ashokacollege.in/,476,0,0
1743227244059,1751,Ashoka website tesing-1,200,OK,Thread Group 1-7,text,true,,146183,118,50,50,https://www.ashokacollege.in/,432,0,0
1743227244486,1331,Ashoka website tesing,200,OK,Thread Group 1-25,text,true,,146477,236,50,50,https://www.ashokacollege.in/,471,0,0
1743227244486,471,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-25,text,true,,294,118,50,50,http://www.ashokacollege.in/,471,0,0
1743227244957,860,Ashoka website tesing-1,200,OK,Thread Group 1-25,text,true,,146183,118,50,50,https://www.ashokacollege.in/,446,0,0
1743227244946,899,HTTP Request,200,OK,Thread Group 1-24,text,true,,116689,248,50,50,https://www.ashokacollege.in/mca-2/,439,0,0
1743227244946,439,HTTP Request-0,301,Moved Permanently,Thread Group 1-24,text,true,,300,124,50,50,http://www.ashokacollege.in/mca-2/#1684234352086-85c1ccb2-6652,439,0,0
1743227245385,460,HTTP Request-1,200,OK,Thread Group 1-24,text,true,,116389,124,50,50,https://www.ashokacollege.in/mca-2/,437,0,0
1743227245051,836,HTTP Request,200,OK,Thread Group 1-21,text,true,,116689,248,50,50,https://www.ashokacollege.in/mca-2/,391,0,0
1743227245051,391,HTTP Request-0,301,Moved Permanently,Thread Group 1-21,text,true,,300,124,50,50,http://www.ashokacollege.in/mca-2/,391,0,0
1743227245442,445,HTTP Request-1,200,OK,Thread Group 1-21,text,true,,116389,124,50,50,https://www.ashokacollege.in/mca-2/,416,0,0
1743227242662,3260,HTTP Request,200,OK,Thread Group 1-11,text,true,,116689,248,50,50,https://www.ashokacollege.in/mca-2/,504,0,0
1743227242662,504,HTTP Request-0,301,Moved Permanently,Thread Group 1-11,text,true,,300,124,50,50,http://www.ashokacollege.in/mca-2/#1684234352086-85c1ccb2-6652,504,0,0
1743227243166,2756,HTTP Request-1,200,OK,Thread Group 1-11,text,true,,116389,124,50,50,https://www.ashokacollege.in/mca-2/,899,0,0
1743227244609,1337,Ashoka website tesing,200,OK,Thread Group 1-4,text,true,,146477,236,50,50,https://www.ashokacollege.in/,459,0,0
1743227244609,459,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-4,text,true,,294,118,50,50,http://www.ashokacollege.in/,459,0,0
1743227245068,878,Ashoka website tesing-1,200,OK,Thread Group 1-4,text,true,,146183,118,50,50,https://www.ashokacollege.in/,404,0,0
1743227244628,1358,HTTP Request,200,OK,Thread Group 1-47,text,true,,116689,248,50,50,https://www.ashokacollege.in/mca-2/,451,0,0
1743227244628,451,HTTP Request-0,301,Moved Permanently,Thread Group 1-47,text,true,,300,124,50,50,http://www.ashokacollege.in/mca-2/#1684234352086-85c1ccb2-6652,451,0,0
1743227245079,907,HTTP Request-1,200,OK,Thread Group 1-47,text,true,,116389,124,50,50,https://www.ashokacollege.in/mca-2/,410,0,0
1743227242774,3219,HTTP Request,200,OK,Thread Group 1-12,text,true,,116689,248,50,50,https://www.ashokacollege.in/mca-2/,453,0,0
1743227242774,453,HTTP Request-0,301,Moved Permanently,Thread Group 1-12,text,true,,300,124,50,50,http://www.ashokacollege.in/mca-2/#1684234352086-85c1ccb2-6652,453,0,0
1743227243227,2766,HTTP Request-1,200,OK,Thread Group 1-12,text,true,,116389,124,50,50,https://www.ashokacollege.in/mca-2/,901,0,0
1743227244663,1360,Ashoka website tesing,200,OK,Thread Group 1-1,text,true,,146477,236,50,50,https://www.ashokacollege.in/,457,0,0
1743227244663,457,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-1,text,true,,294,118,50,50,http://www.ashokacollege.in/,457,0,0
1743227245120,903,Ashoka website tesing-1,200,OK,Thread Group 1-1,text,true,,146183,118,50,50,https://www.ashokacollege.in/,399,0,0
1743227243813,2210,Ashoka website tesing,200,OK,Thread Group 1-40,text,true,,146477,236,50,50,https://www.ashokacollege.in/,363,0,0
1743227243813,363,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-40,text,true,,294,118,50,50,http://www.ashokacollege.in/,363,0,0
1743227244176,1847,Ashoka website tesing-1,200,OK,Thread Group 1-40,text,true,,146183,118,50,50,https://www.ashokacollege.in/,552,0,0
1743227244769,1335,HTTP Request,200,OK,Thread Group 1-34,text,true,,116689,248,50,50,https://www.ashokacollege.in/mca-2/,419,0,0
1743227244769,419,HTTP Request-0,301,Moved Permanently,Thread Group 1-34,text,true,,300,124,50,50,http://www.ashokacollege.in/mca-2/#1684234352086-85c1ccb2-6652,419,0,0
1743227245188,916,HTTP Request-1,200,OK,Thread Group 1-34,text,true,,116389,124,50,50,https://www.ashokacollege.in/mca-2/,437,0,0
1743227244741,1367,Ashoka website tesing,200,OK,Thread Group 1-26,text,true,,146477,236,50,50,https://www.ashokacollege.in/,411,0,0
1743227244741,411,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-26,text,true,,294,118,50,50,http://www.ashokacollege.in/,411,0,0
1743227245152,956,Ashoka website tesing-1,200,OK,Thread Group 1-26,text,true,,146183,118,50,50,https://www.ashokacollege.in/,396,0,0
1743227244264,1861,Ashoka website tesing,200,OK,Thread Group 1-41,text,true,,146477,236,50,50,https://www.ashokacollege.in/,538,0,0
1743227244264,538,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-41,text,true,,294,118,50,50,http://www.ashokacollege.in/,538,0,0
1743227244802,1323,Ashoka website tesing-1,200,OK,Thread Group 1-41,text,true,,146183,118,50,50,https://www.ashokacollege.in/,397,0,0
1743227244819,1329,Ashoka website tesing,200,OK,Thread Group 1-42,text,true,,146477,236,50,50,https://www.ashokacollege.in/,414,0,0
1743227244819,414,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-42,text,true,,294,118,50,50,http://www.ashokacollege.in/,414,0,0
1743227245233,915,Ashoka website tesing-1,200,OK,Thread Group 1-42,text,true,,146183,118,50,50,https://www.ashokacollege.in/,439,0,0
1743227244832,1322,HTTP Request,200,OK,Thread Group 1-48,text,true,,116689,248,50,50,https://www.ashokacollege.in/mca-2/,402,0,0
1743227244832,402,HTTP Request-0,301,Moved Permanently,Thread Group 1-48,text,true,,300,124,50,50,http://www.ashokacollege.in/mca-2/#1684234352086-85c1ccb2-6652,402,0,0
1743227245234,920,HTTP Request-1,200,OK,Thread Group 1-48,text,true,,116389,124,50,50,https://www.ashokacollege.in/mca-2/,490,0,0
1743227242629,3526,Ashoka website tesing,200,OK,Thread Group 1-10,text,true,,146477,236,50,50,https://www.ashokacollege.in/,433,0,0
1743227242629,433,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-10,text,true,,294,118,50,50,http://www.ashokacollege.in/,433,0,0
1743227243062,3093,Ashoka website tesing-1,200,OK,Thread Group 1-10,text,true,,146183,118,50,50,https://www.ashokacollege.in/,940,0,0
1743227244305,1873,HTTP Request,200,OK,Thread Group 1-9,text,true,,116689,248,50,50,https://www.ashokacollege.in/mca-2/,502,0,0
1743227244305,502,HTTP Request-0,301,Moved Permanently,Thread Group 1-9,text,true,,300,124,50,50,http://www.ashokacollege.in/mca-2/#1684234352086-85c1ccb2-6652,502,0,0
1743227244807,1371,HTTP Request-1,200,OK,Thread Group 1-9,text,true,,116389,124,50,50,https://www.ashokacollege.in/mca-2/,410,0,0
1743227245281,933,HTTP Request,200,OK,Thread Group 1-23,text,true,,116689,248,50,50,https://www.ashokacollege.in/mca-2/,468,0,0
1743227245281,468,HTTP Request-0,301,Moved Permanently,Thread Group 1-23,text,true,,300,124,50,50,http://www.ashokacollege.in/mca-2/#1684234352086-85c1ccb2-6652,468,0,0
1743227245749,465,HTTP Request-1,200,OK,Thread Group 1-23,text,true,,116389,124,50,50,https://www.ashokacollege.in/mca-2/,440,0,0
1743227244880,1357,Ashoka website tesing,200,OK,Thread Group 1-13,text,true,,146477,236,50,50,https://www.ashokacollege.in/,430,0,0
1743227244880,430,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-13,text,true,,294,118,50,50,http://www.ashokacollege.in/,430,0,0
1743227245310,927,Ashoka website tesing-1,200,OK,Thread Group 1-13,text,true,,146183,118,50,50,https://www.ashokacollege.in/,450,0,0
1743227244893,1354,Ashoka website tesing,200,OK,Thread Group 1-30,text,true,,146477,236,50,50,https://www.ashokacollege.in/,423,0,0
1743227244893,423,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-30,text,true,,294,118,50,50,http://www.ashokacollege.in/,423,0,0
1743227245316,931,Ashoka website tesing-1,200,OK,Thread Group 1-30,text,true,,146183,118,50,50,https://www.ashokacollege.in/,455,0,0
1743227244974,1383,HTTP Request,200,OK,Thread Group 1-39,text,true,,116689,248,50,50,https://www.ashokacollege.in/mca-2/,460,0,0
1743227244974,460,HTTP Request-0,301,Moved Permanently,Thread Group 1-39,text,true,,300,124,50,50,http://www.ashokacollege.in/mca-2/,460,0,0
1743227245434,923,HTTP Request-1,200,OK,Thread Group 1-39,text,true,,116389,124,50,50,https://www.ashokacollege.in/mca-2/,458,0,0
1743227245045,1325,Ashoka website tesing,200,OK,Thread Group 1-43,text,true,,146477,236,50,50,https://www.ashokacollege.in/,397,0,0
1743227245045,397,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-43,text,true,,294,118,50,50,http://www.ashokacollege.in/,397,0,0
